Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,1,19,3,1808,1755,2028,2010,WN,935,N326,80,75,66,18,13,BUR,PHX,369,2,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1821,1755,2042,2010,WN,935,N661,81,75,66,32,26,BUR,PHX,369,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1929,1755,2151,2010,WN,935,N338,82,75,64,101,94,BUR,PHX,369,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1755,1755,2000,2010,WN,935,N315,65,75,56,-10,0,BUR,PHX,369,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1839,1755,2050,2010,WN,935,N308,71,75,62,40,44,BUR,PHX,369,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1810,1755,2030,2010,WN,935,N689,80,75,64,20,15,BUR,PHX,369,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1755,1755,2005,2010,WN,935,N365,70,75,58,-5,0,BUR,PHX,369,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1805,1755,2050,2010,WN,935,N374,105,75,80,40,10,BUR,PHX,369,4,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1839,1755,2100,2010,WN,935,N722,81,75,70,50,44,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1825,1755,2035,2010,WN,935,N398,70,75,55,25,30,BUR,PHX,369,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1755,1755,2005,2010,WN,935,N399,70,75,60,-5,0,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1830,1755,2048,2010,WN,935,N655,78,75,63,38,35,BUR,PHX,369,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1755,1755,2015,2010,WN,935,N756,80,75,59,5,0,BUR,PHX,369,6,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1300,1250,1516,1505,WN,1067,N697,76,75,68,11,10,BUR,PHX,369,3,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1258,1250,1522,1505,WN,1067,N639,84,75,68,17,8,BUR,PHX,369,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1250,1250,1514,1505,WN,1067,N674,84,75,76,9,0,BUR,PHX,369,2,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1250,1250,1509,1505,WN,1067,N501,79,75,63,4,0,BUR,PHX,369,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1250,1250,1503,1505,WN,1067,N618,73,75,62,-2,0,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1250,1250,1505,1505,WN,1067,N306,75,75,62,0,0,BUR,PHX,369,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1250,1250,1512,1505,WN,1067,N655,82,75,62,7,0,BUR,PHX,369,12,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1255,1250,1510,1505,WN,1067,N386,75,75,65,5,5,BUR,PHX,369,5,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1250,1250,1503,1505,WN,1067,N697,73,75,63,-2,0,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1312,1250,1526,1505,WN,1067,N380,74,75,60,21,22,BUR,PHX,369,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1250,1250,1509,1505,WN,1067,N325,79,75,66,4,0,BUR,PHX,369,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1302,1250,1525,1505,WN,1067,N626,83,75,67,20,12,BUR,PHX,369,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1258,1250,1515,1505,WN,1067,N388,77,75,67,10,8,BUR,PHX,369,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1250,1250,1510,1505,WN,1067,N351,80,75,64,5,0,BUR,PHX,369,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1334,1250,1545,1505,WN,1067,N353,71,75,59,40,44,BUR,PHX,369,5,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1305,1250,1528,1505,WN,1067,N641,83,75,60,23,15,BUR,PHX,369,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1250,1250,1514,1505,WN,1067,N675,84,75,65,9,0,BUR,PHX,369,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1346,1250,1558,1505,WN,1067,N644,72,75,58,53,56,BUR,PHX,369,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1250,1250,1507,1505,WN,1067,N679,77,75,63,2,0,BUR,PHX,369,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1302,1250,1515,1505,WN,1067,N691,73,75,64,10,12,BUR,PHX,369,2,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1335,1250,1548,1505,WN,1067,N673,73,75,58,43,45,BUR,PHX,369,8,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1250,1250,1520,1505,WN,1067,N618,90,75,66,15,0,BUR,PHX,369,11,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1304,1250,1524,1505,WN,1067,N690,80,75,68,19,14,BUR,PHX,369,5,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1250,1250,1501,1505,WN,1067,N348,71,75,58,-4,0,BUR,PHX,369,6,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1258,1250,1515,1505,WN,1067,N614,77,75,66,10,8,BUR,PHX,369,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1250,1250,1507,1505,WN,1067,N659,77,75,65,2,0,BUR,PHX,369,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1535,1535,1750,1750,WN,1095,N515,75,75,61,0,0,BUR,PHX,369,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,825,825,1040,1035,WN,1262,N309,75,70,56,5,0,BUR,PHX,369,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,924,920,1133,1130,WN,1339,N727,69,70,57,3,4,BUR,PHX,369,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,934,920,1149,1130,WN,1339,N735,75,70,60,19,14,BUR,PHX,369,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,920,920,1135,1130,WN,1339,N606,75,70,62,5,0,BUR,PHX,369,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,920,920,1125,1130,WN,1339,N347,65,70,58,-5,0,BUR,PHX,369,2,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,922,920,1129,1130,WN,1339,N720,67,70,57,-1,2,BUR,PHX,369,4,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,920,920,1134,1130,WN,1339,N715,74,70,63,4,0,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,931,920,1142,1130,WN,1339,N675,71,70,61,12,11,BUR,PHX,369,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,927,920,1139,1130,WN,1339,N740,72,70,61,9,7,BUR,PHX,369,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,920,920,1127,1130,WN,1339,N710,67,70,55,-3,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,920,920,1129,1130,WN,1339,N745,69,70,58,-1,0,BUR,PHX,369,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,920,920,1130,1130,WN,1339,N718,70,70,61,0,0,BUR,PHX,369,4,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,920,920,1135,1130,WN,1339,N680,75,70,62,5,0,BUR,PHX,369,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,925,920,1134,1130,WN,1339,N606,69,70,59,4,5,BUR,PHX,369,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,928,920,1144,1130,WN,1339,N332,76,70,59,14,8,BUR,PHX,369,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,920,920,1125,1130,WN,1339,N389,65,70,56,-5,0,BUR,PHX,369,2,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,920,920,1125,1135,WN,1339,N749,65,75,57,-10,0,BUR,PHX,369,2,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,920,920,1126,1135,WN,1339,N743,66,75,56,-9,0,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,920,920,1124,1135,WN,1339,N633,64,75,55,-11,0,BUR,PHX,369,2,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,920,920,1131,1135,WN,1339,N719,71,75,54,-4,0,BUR,PHX,369,2,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,926,920,1135,1135,WN,1339,N710,69,75,59,0,6,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,920,920,1130,1135,WN,1339,N706,70,75,56,-5,0,BUR,PHX,369,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,937,920,1148,1135,WN,1339,N711,71,75,56,13,17,BUR,PHX,369,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,920,920,1124,1135,WN,1339,N730,64,75,56,-11,0,BUR,PHX,369,2,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,920,920,1122,1135,WN,1339,N724,62,75,55,-13,0,BUR,PHX,369,2,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,930,920,1135,1135,WN,1339,N697,65,75,54,0,10,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,920,920,1125,1135,WN,1339,N719,65,75,57,-10,0,BUR,PHX,369,3,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,927,920,1132,1135,WN,1339,N612,65,75,50,-3,7,BUR,PHX,369,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,928,920,1137,1135,WN,1339,N388,69,75,55,2,8,BUR,PHX,369,2,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,927,920,1142,1135,WN,1339,N709,75,75,63,7,7,BUR,PHX,369,6,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,920,920,1129,1135,WN,1339,N320,69,75,55,-6,0,BUR,PHX,369,2,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,920,920,1134,1135,WN,1339,N303,74,75,62,-1,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,2123,2055,2329,2300,WN,1389,N81,66,65,57,29,28,BUR,PHX,369,5,4,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,2140,2055,2345,2300,WN,1389,N508,65,65,56,45,45,BUR,PHX,369,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,2055,2055,2258,2300,WN,1389,N648,63,65,55,-2,0,BUR,PHX,369,4,4,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,2055,2055,2300,2300,WN,1389,N526,65,65,50,0,0,BUR,PHX,369,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,2055,2055,2256,2300,WN,1389,N600,61,65,55,-4,0,BUR,PHX,369,3,3,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,2055,2055,2310,2300,WN,1389,N509,75,65,62,10,0,BUR,PHX,369,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,2055,2055,2305,2300,WN,1389,N522,70,65,58,5,0,BUR,PHX,369,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,2055,2055,2305,2300,WN,1389,N510,70,65,55,5,0,BUR,PHX,369,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,2109,2055,2318,2300,WN,1389,N508,69,65,60,18,14,BUR,PHX,369,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,2055,2055,2300,2300,WN,1389,N96,65,65,53,0,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,2055,2055,2300,2300,WN,1389,N519,65,65,54,0,0,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,2125,2055,2329,2300,WN,1389,N507,64,65,56,29,30,BUR,PHX,369,3,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,2059,2055,2310,2300,WN,1389,N520,71,65,62,10,4,BUR,PHX,369,2,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,2104,2055,2312,2300,WN,1389,N519,68,65,60,12,9,BUR,PHX,369,2,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,2055,2055,2259,2300,WN,1389,N335,64,65,54,-1,0,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,2055,2055,2300,2300,WN,1389,N528,65,65,55,0,0,BUR,PHX,369,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,2108,2055,2313,2300,WN,1389,N510,65,65,56,13,13,BUR,PHX,369,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,2116,2055,2317,2300,WN,1389,N523,61,65,51,17,21,BUR,PHX,369,5,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,2121,2055,2323,2300,WN,1389,N502,62,65,55,23,26,BUR,PHX,369,2,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,2055,2055,2307,2300,WN,1389,N90,72,65,55,7,0,BUR,PHX,369,7,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,2055,2055,2300,2300,WN,1389,N85,65,65,54,0,0,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,2102,2055,2310,2300,WN,1389,N309,68,65,59,10,7,BUR,PHX,369,2,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,2055,2055,2252,2300,WN,1389,N515,57,65,50,-8,0,BUR,PHX,369,2,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,2147,2055,2348,2300,WN,1389,N512,61,65,53,48,52,BUR,PHX,369,4,4,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,2110,2055,2321,2300,WN,1389,N507,71,65,55,21,15,BUR,PHX,369,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,2055,2055,2304,2300,WN,1389,N502,69,65,57,4,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,750,750,1000,1000,WN,1534,N646,70,70,56,0,0,BUR,PHX,369,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,750,750,1000,1000,WN,1534,N696,70,70,58,0,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,808,750,1019,1000,WN,1534,N308,71,70,59,19,18,BUR,PHX,369,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,759,750,1018,1000,WN,1534,N697,79,70,69,18,9,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,758,750,1003,1000,WN,1534,N330,65,70,58,3,8,BUR,PHX,369,3,4,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,750,750,1005,1000,WN,1534,N364,75,70,64,5,0,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,750,750,1005,1000,WN,1534,N686,75,70,62,5,0,BUR,PHX,369,2,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,750,750,1000,1000,WN,1534,N725,70,70,58,0,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,750,750,1006,1000,WN,1534,N319,76,70,62,6,0,BUR,PHX,369,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,755,750,1002,1000,WN,1534,N305,67,70,60,2,5,BUR,PHX,369,2,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,755,750,1003,1000,WN,1534,N390,68,70,58,3,5,BUR,PHX,369,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,750,750,1005,1000,WN,1534,N697,75,70,56,5,0,BUR,PHX,369,3,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,750,745,950,1000,WN,1534,N751,60,75,49,-10,5,BUR,PHX,369,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,745,745,953,1000,WN,1534,N678,68,75,56,-7,0,BUR,PHX,369,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,745,745,954,1000,WN,1534,N306,69,75,58,-6,0,BUR,PHX,369,2,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,745,745,953,1000,WN,1534,N344,68,75,55,-7,0,BUR,PHX,369,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,745,745,952,1000,WN,1534,N646,67,75,50,-8,0,BUR,PHX,369,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,745,745,950,1000,WN,1534,N660,65,75,54,-10,0,BUR,PHX,369,2,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,745,745,955,1000,WN,1534,N301,70,75,55,-5,0,BUR,PHX,369,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,755,745,1002,1000,WN,1534,N695,67,75,53,2,10,BUR,PHX,369,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,745,745,959,1000,WN,1534,N382,74,75,59,-1,0,BUR,PHX,369,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,745,745,950,1000,WN,1534,N617,65,75,53,-10,0,BUR,PHX,369,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,745,745,950,1000,WN,1534,N379,65,75,52,-10,0,BUR,PHX,369,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,745,745,950,1000,WN,1534,N680,65,75,55,-10,0,BUR,PHX,369,5,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,745,745,957,1000,WN,1534,N647,72,75,60,-3,0,BUR,PHX,369,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,735,737,1051,1044,HP,241,N620AW,316,307,289,7,-2,BWI,PHX,1999,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,736,737,1051,1044,HP,241,N902AW,315,307,301,7,-1,BWI,PHX,1999,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,737,737,1050,1044,HP,241,N901AW,313,307,292,6,0,BWI,PHX,1999,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,738,730,1036,1033,HP,241,N901AW,298,303,273,3,8,BWI,PHX,1999,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,742,730,1036,1033,HP,241,N904AW,294,303,281,3,12,BWI,PHX,1999,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,736,730,1100,1033,HP,241,N906AW,324,303,304,27,6,BWI,PHX,1999,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,728,730,1044,1033,HP,241,N907AW,316,303,288,11,-2,BWI,PHX,1999,6,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,735,730,1100,1033,HP,241,N908AW,325,303,274,27,5,BWI,PHX,1999,36,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,735,730,1054,1033,HP,241,N913AW,319,303,299,21,5,BWI,PHX,1999,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,800,730,1112,1033,HP,241,N909AW,312,303,297,39,30,BWI,PHX,1999,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,NA,730,NA,1033,HP,241,N906AW,NA,303,NA,NA,NA,BWI,PHX,1999,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,NA,730,NA,1033,HP,241,N901AW,NA,303,NA,NA,NA,BWI,PHX,1999,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,731,730,1103,1033,HP,241,N908AW,332,303,310,30,1,BWI,PHX,1999,3,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,734,730,1057,1033,HP,241,N913AW,323,303,293,24,4,BWI,PHX,1999,7,23,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,729,730,1034,1033,HP,241,N904AW,305,303,269,1,-1,BWI,PHX,1999,22,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,730,730,1036,1033,HP,241,N907AW,306,303,281,3,0,BWI,PHX,1999,13,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,730,730,1024,1033,HP,241,N905AW,294,303,278,-9,0,BWI,PHX,1999,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,730,730,1053,1033,HP,241,N904AW,323,303,290,20,0,BWI,PHX,1999,6,27,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,737,730,1058,1033,HP,241,N901AW,321,303,300,25,7,BWI,PHX,1999,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,944,730,1348,1033,HP,241,N908AW,364,303,283,195,134,BWI,PHX,1999,5,76,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,733,730,1107,1033,HP,241,N905AW,334,303,312,34,3,BWI,PHX,1999,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,747,730,1110,1033,HP,241,N907AW,323,303,305,37,17,BWI,PHX,1999,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,727,730,1040,1033,HP,241,N905AW,313,303,296,7,-3,BWI,PHX,1999,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,732,730,1037,1033,HP,241,N908AW,305,303,288,4,2,BWI,PHX,1999,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,942,730,1340,1033,HP,241,N904AW,358,303,280,187,132,BWI,PHX,1999,3,75,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,NA,730,NA,1033,HP,241,N138AW,NA,303,NA,NA,NA,BWI,PHX,1999,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,736,730,1047,1033,HP,241,N906AW,311,303,273,14,6,BWI,PHX,1999,5,33,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,732,730,1031,1033,HP,241,N909AW,299,303,283,-2,2,BWI,PHX,1999,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,728,730,1012,1033,HP,241,N913AW,284,303,269,-21,-2,BWI,PHX,1999,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,730,730,1046,1033,HP,241,N902AW,316,303,270,13,0,BWI,PHX,1999,24,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,NA,730,NA,1033,HP,241,N910AW,NA,303,NA,NA,NA,BWI,PHX,1999,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1903,1838,2150,2139,HP,245,N907AW,287,301,276,11,25,BWI,PHX,1999,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1919,1838,2218,2139,HP,245,N904AW,299,301,284,39,41,BWI,PHX,1999,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1949,1838,2244,2139,HP,245,N904AW,295,301,270,65,71,BWI,PHX,1999,12,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1834,1838,2120,2139,HP,245,N905AW,286,301,262,-19,-4,BWI,PHX,1999,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1900,1838,2210,2139,HP,245,N905AW,310,301,284,31,22,BWI,PHX,1999,7,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1840,1838,2137,2139,HP,245,N908AW,297,301,274,-2,2,BWI,PHX,1999,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1836,1838,2138,2139,HP,245,N907AW,302,301,284,-1,-2,BWI,PHX,1999,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1925,1838,2227,2139,HP,245,N905AW,302,301,286,48,47,BWI,PHX,1999,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1917,1838,2213,2139,HP,245,N909AW,296,301,280,34,39,BWI,PHX,1999,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1834,1838,2152,2139,HP,245,N905AW,318,301,295,13,-4,BWI,PHX,1999,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1838,1838,2200,2139,HP,245,N908AW,322,301,298,21,0,BWI,PHX,1999,15,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1835,1838,2118,2139,HP,245,N906AW,283,301,269,-21,-3,BWI,PHX,1999,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1839,1838,2139,2139,HP,245,N913AW,300,301,265,0,1,BWI,PHX,1999,21,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1838,1838,2148,2139,HP,245,N907AW,310,301,283,9,0,BWI,PHX,1999,12,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1905,1838,2235,2139,HP,245,N904AW,330,301,306,56,27,BWI,PHX,1999,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,NA,1838,NA,2139,HP,245,N901AW,NA,301,NA,NA,NA,BWI,PHX,1999,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,2032,1838,28,2139,HP,245,N913AW,356,301,291,169,114,BWI,PHX,1999,3,62,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1852,1838,2212,2139,HP,245,N910AW,320,301,308,33,14,BWI,PHX,1999,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1902,1838,2216,2139,HP,245,N907AW,314,301,298,37,24,BWI,PHX,1999,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1844,1838,2129,2139,HP,245,N906AW,285,301,269,-10,6,BWI,PHX,1999,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1842,1838,2147,2139,HP,245,N635AW,305,301,281,8,4,BWI,PHX,1999,9,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,NA,1838,NA,2139,HP,245,N907AW,NA,301,NA,NA,NA,BWI,PHX,1999,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1834,1838,2131,2139,HP,245,N905AW,297,301,266,-8,-4,BWI,PHX,1999,5,26,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1925,1838,2211,2139,HP,245,N906AW,286,301,268,32,47,BWI,PHX,1999,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1904,1838,2151,2139,HP,245,N908AW,287,301,270,12,26,BWI,PHX,1999,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1835,1838,2123,2139,HP,245,N910AW,288,301,272,-16,-3,BWI,PHX,1999,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,2220,1838,155,2139,HP,245,N908AW,335,301,262,256,222,BWI,PHX,1999,3,70,0,NA,0,NA,NA,NA,NA,NA
