idFormulario1;numEjemplarF1;fecha;esHospedaje;idMacrozona;idZonaGrupo;idCoordinador;idSupervisor;idAtractor;clave catastral;referencia;idNovedad
6038;7389;2/10/2020;false;A;Centro Historico;1;1;14;CC0202008009000;4-16IGLESIA EVANGELICA LUTERINA DEL ECUADOR;El horario de atencion no coincide con el horario del barrido
8766;10656;02/28/2020;false;C;Machangara;3;1;2;CC1403002020000;N/R;Ninguna
6039;7390;2/10/2020;false;A;Centro Historico;1;1;4;CC0202008004000;TIENDA DE ROPA PREDIO INTERMEDIO-SANGURIMA ;Otra
6040;7391;2/10/2020;false;A;Centro Historico;1;1;4;CC0202008001000;GASPAR SANGURIMA Y ESQUINA 11-10;Ninguna
6041;7392;2/10/2020;false;A;Centro Historico;1;1;4;CC0202008029000;TOYOTA IMPORTADORA TOMEBAMBA;Se niegan a llenar la encuesta
6042;7393;2/10/2020;false;A;Centro Historico;1;1;4;CC0202008028000;2 TIENDAS DE REPUESTOS;El predio desarrolla otras actividades de comercio y/o servicios
6043;7394;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019007000;MUEBLES DEL AUSTRO;Se niegan a llenar la encuesta
6044;7395;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019009000;10-25 JONFRIOS PASTELERIA;Se niegan a llenar la encuesta
6045;7396;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019041000;CETCO CENTRO TECNICO Y DE COMERCIALIZACI«ü∂?N;Ninguna
6046;7397;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019001000;CONTINENTAL BICIS Y REPUESTOS;Otra
6047;7398;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019002000;10-81 COSTURERA UNIFORMES;El predio desarrolla otras actividades de comercio y/o servicios
6048;7399;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019003000;10-77 DETALLES M«ü∂ÅGICOS;El predio desarrolla otras actividades de comercio y/o servicios
6049;7401;02/13/2020;false;A;Centro Historico;1;1;19;CC0202019016000;PREDIO EN CONTRUCCI«ü∂?N;El predio no esta en funcionamiento
6050;7402;02/13/2020;false;A;Centro Historico;1;1;4;CC0202019023000;LISS SERVICIO TECNICO 3-98 ESQUINA;Se niegan a llenar la encuesta
6051;7404;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019021000;AGENCIA DE VIAJES ALL TOURS Y RESTAURANTE 3-82;Ninguna
6052;7405;02/14/2020;false;A;Centro Historico;1;1;4;CC0202019020000;3-76 TENECELA TRAVEL;Ninguna
6053;7406;2/10/2020;false;C;Totoracocha;3;1;3;CC0405005002000;Hurtado de Mendoza 11-27 y Paseo de los Ca«ü∂Òaris (Colombia Pizza);Se niegan a llenar la encuesta
6054;7407;2/10/2020;false;C;Totoracocha;3;1;3;CC0405005006000;Hurtado de Mendoza y Paseo de los Ca«ü∂Òaris (lubricadora Espinoza);Ninguna
6055;7408;2/10/2020;false;C;Totoracocha;3;1;4;CC0405006001000;Hurtado de Mendoza 12-09 y Fasay«ü∂Òan;El horario de atencion no coincide con el horario del barrido
6056;7409;2/10/2020;false;C;Totoracocha;3;1;4;CC0405006002000;Hurtado de Mendoza 12-23 y Fasay«ü∂Òan (spa y punto odontologico);Otra
6057;7410;2/10/2020;false;C;Totoracocha;3;1;1;CC0405006004000;Cordillera 1-30 y Hurtado de Mendoza;El predio se ha convertido en Vivienda o Conjunto Habitacional
6058;7411;2/10/2020;false;C;Totoracocha;3;1;3;CC0405006005000;Cordillera 1-42 y Hurtado de Mendoza (Pan de Huarmi);Ninguna
6059;7412;2/10/2020;false;C;Totoracocha;3;1;4;CC0403001009000;Hurtado de Mendoza 13-33 y Cordillera (Net y Copy Print);Se niegan a llenar la encuesta
6060;7413;2/10/2020;false;C;Totoracocha;3;1;18;CC0403001010000;Hurtado de Mendoza 13-45 e Ingapirca (Cooperativa La Merced);Ninguna
6061;7414;2/10/2020;false;C;Totoracocha;3;1;4;CC0403001019000;Caramburo 1-37 e Ingapirca (frente al parque Cordillera);El horario de atencion no coincide con el horario del barrido
6062;7415;2/10/2020;false;C;Totoracocha;3;1;7;CC0403001003000;Caramburo 1-23 y Cordillera (Centro Medico Sami Medical;Ninguna
6063;7416;2/12/2020;false;C;Totoracocha;3;1;4;CC0403002025000;Ingapirca 1-27 y Hurtado de Mendoza (papeleria La Merced);Ninguna
6064;7417;2/12/2020;false;C;Totoracocha;3;1;4;CC0403002019000;Hurtado de Mendoza 13-83 e Ingapirca;Se niegan a llenar la encuesta
6065;7418;2/12/2020;false;C;Totoracocha;3;1;4;CC0403006008000;Hurtado de Mendoza 16-89 y Los Andes esquina;Ninguna
6066;7419;2/12/2020;false;C;Totoracocha;3;1;3;CC0403006009000;Los Andes 9-59 y Hurtado de Mendoza;Se niegan a llenar la encuesta
6067;7420;2/12/2020;false;C;Totoracocha;3;1;1;CC0403005004000;Llanganatis 1-90 y Cajas;El predio se ha convertido en Vivienda o Conjunto Habitacional
6068;7421;2/12/2020;false;C;Totoracocha;3;1;8;CC0403005006000;Cajas 1-163 y Llanganatis (Centro de desarrollo infantil municipal El Condor);Ninguna
6069;7422;2/12/2020;false;C;Totoracocha;3;1;3;CC0403007022000;Llanganatis 2-31 y Cajas (electromecanica Pacheco);Se niegan a llenar la encuesta
6070;7423;2/12/2020;false;C;Totoracocha;3;1;4;CC0403007016000;Bueran 1-89 y Los Andes;Ninguna
6071;7424;2/12/2020;false;C;Totoracocha;3;1;4;CC0403007027000;Los Andes 8-23 y Bueran;Ninguna
6072;7425;2/12/2020;false;C;Totoracocha;3;1;3;CC0403007038000;SN 8-37 y Los Andes;Ninguna
6073;7426;2/12/2020;false;C;Totoracocha;3;1;4;CC0403007039000;SN y 8-51 y Los Andes;Ninguna
6074;7427;2/12/2020;false;C;Totoracocha;3;1;3;CC0403007070000;Los Andes 8-83 y Cajas;Ninguna
6075;7428;2/11/2020;false;C;Totoracocha;3;1;1;CC0403001008000;Hurtado de mendoza 13-21 y Cordillera;Ninguna
6076;7429;2/12/2020;false;C;Totoracocha;3;1;1;CC0403070004000;Mallapango 1 - 53 e Imbaya.;Ninguna
6077;7430;2/11/2020;false;C;Totoracocha;3;1;4;CC0403001017000;"Cordillera 1-43 y Hurtado de Mendoza. ""Sukys"". ";Ninguna
6078;7431;2/11/2020;false;C;Totoracocha;3;1;1;CC0403067014000;Paseo Guatan«ü∂≠ 2 - 67. Casa color blanco.;Ninguna
6135;7488;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510340070;Calle los Trompos;Ninguna
6079;7432;2/11/2020;false;C;Totoracocha;3;1;4;CC0403129020000;"Gonzales Suarez 16 - 72 y Cordillera. ""Odonto Acti"".";El predio no esta en funcionamiento
6080;7433;2/11/2020;false;C;Totoracocha;3;1;1;CC0403003017000;Saraurco 5-59 y Hurtado de Mendoza. Casa 2 pisos, blanca.;Ninguna
6081;7434;2/11/2020;false;C;Totoracocha;3;1;1;CC0403005049000;Antisana 1-37 y Hurtado de Mendoza;Ninguna
6082;7435;2/11/2020;false;C;Totoracocha;3;1;1;CC0403058050000;Hucugu«ü∂Òa 2 - 20 y Paseo de Guatan«ü∂≠;Ninguna
6083;7436;2/11/2020;false;C;Totoracocha;3;1;3;CC0403058016000;"Gonzales Suarez 14 - 54 y Tumbabiro. ""Importadora Cedillo"".";Ninguna
6084;7437;2/11/2020;false;C;Totoracocha;3;1;19;CC0405005015000;Altarurco 2 - 42 y Pasay«ü∂≠n. ;Ninguna
6085;7438;2/11/2020;false;C;Totoracocha;3;1;3;CC0403097003000;"Gonzales Suarez 14 - 140 y Yaruqu«ü∂. ""Casa Farah"". ";Ninguna
6086;7439;2/11/2020;false;C;Totoracocha;3;1;19;CC0403058013000;Hucugu«ü∂Òa 2 - 28 y Paseo de Guatan«ü∂≠.;Ninguna
6087;7440;2/12/2020;false;C;Totoracocha;3;1;1;CC0403083017000;Dolores J Torres 1 - 114 y Leopoldo Abad.;Ninguna
6088;7441;2/11/2020;false;C;Totoracocha;3;1;19;CC0403002015000;Hurtado de Mendoza 13-119, y Saraurco.;Ninguna
6089;7442;2/11/2020;false;C;Totoracocha;3;1;1;CC0403002023000;Caramburo 1 - 89 e Ingapirca. Casa amarilla, 3 pisos.;Ninguna
6090;7443;2/11/2020;false;C;Totoracocha;3;1;1;CC0403002020000;Ingapirca 1-73 y Ayamburo. Casa 2 pisos, caf«ü∂∏.;Ninguna
6091;7444;2/11/2020;false;C;Totoracocha;3;1;1;CC0403001014000;Ingapirca 1-64 y Caramburo.;Ninguna
6092;7445;2/11/2020;false;C;Totoracocha;3;1;4;CC0405005008000;"Hurtado de Mendoza 11 97 y Pasay«ü∂≠n. ""Ice Cream Factory"".";El horario de atencion no coincide con el horario del barrido
6093;7446;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503051023000;De la Independencia y Antonio Ricaurte;Ninguna
6094;7447;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503051059000;De la Independencia 5-36 (casa cafe junto a callejon);Ninguna
6095;7448;2/6/2020;false;C;Aeropuerto;3;1;4;CC0503051061000;De la Independencia (Auit Ballet, frente a Rodeport);El horario de atencion no coincide con el horario del barrido
6096;7449;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503051006000;De la Independencia y Antonio Ricaurte (casa 2 pisos);Ninguna
6097;7450;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503051009000;De la quebrada y De la Independencia (casa 1 piso caf«ü∂∏);Ninguna
6098;7451;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503051080000;De la quebrada y De la Independencia esquina (casa 3 pisos);Ninguna
6099;7452;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503013009000;Batallon Numancia 3-86 y Antonio Ricaurte;Ninguna
6159;7518;02/14/2020;false;B;El Arenal;2;1;4;CC1501035074000;FARMACIA;Se niegan a llenar la encuesta
6100;7453;2/6/2020;false;C;Aeropuerto;3;1;1;CC0503013010000;Batallon Numancia 3-100 y Antonio Ricaurte;Ninguna
6101;7454;2/12/2020;false;C;Totoracocha;3;1;4;CC0403005024000;Hurtado de Mendoza 15-41 y Llanganatis (Ferro Sarmiento);Ninguna
6102;7455;2/12/2020;false;C;Totoracocha;3;1;4;CC0403005023000;Hurtado de Mendoza 15-129 y Llanganatis;Ninguna
6103;7456;2/10/2020;false;A;Centro Historico;1;1;4;CC0201014012000;P«ü∂o Bravo 4-46 y Mariano Cueva;Otra
6104;7457;2/10/2020;false;A;Centro Historico;1;1;3;CC0201014010000;P«ü∂o Bravo y Vargas Machuca. Comercial Eduardo;Se niegan a llenar la encuesta
6105;7458;2/11/2020;false;C;Totoracocha;3;1;4;CC0405006002000;"Hurtado de Mendoza 12 - 23 y Cordillera. ""Punto Odontol«ü∂¸gico"". ";Se niegan a llenar la encuesta
6106;7459;2/12/2020;false;C;Totoracocha;3;1;4;CC0403075011000;Gonzales Suarez 17 - 64 y Dolores J Torres.;El horario de atencion no coincide con el horario del barrido
6107;7460;2/12/2020;false;C;Totoracocha;3;1;3;CC0403075001000;"Gonzales Suarez y Gustavo Orc«ü∂∏s. ""Peluqueria Colombianos"".";Ninguna
6108;7461;2/10/2020;false;A;Centro Historico;1;1;4;CC0201015033000;Vargas Machucay Mar«ü∂a Ar«ü∂zaga, Ferreter«ü∂a Merch«ü∂≠n.;Ninguna
6109;7462;2/10/2020;false;A;Centro Historico;1;1;4;CC0201015039000;Rafael Mar«ü∂a Ar«ü∂zaga 3 - 45 y Vargas Machuca. Tienda Caf«ü∂∏, 2 pisos.;Ninguna
6110;7463;2/10/2020;false;A;Centro Historico;1;1;4;CC0201015013000;Tom«ü∂≠s Ordo«ü∂Òez 3-02 y P«ü∂o Bravo. Tienda 3 pisos.;Se niegan a llenar la encuesta
6111;7464;2/12/2020;false;C;Totoracocha;3;1;4;CC0403070018000;"Dolores J Torres 1 - 98. ""USA Computers"".";Ninguna
6112;7465;2/11/2020;false;C;Totoracocha;3;1;1;CC0403020017000;Dolores J Torees 2 - 26 y Gonzales Suarez.;Ninguna
6113;7466;2/10/2020;false;A;Centro Historico;1;1;1;CC0201014002000;Vargas Machuca 4 - 05 y Mar«ü∂a Ar«ü∂zaga, esquina.;El predio se ha convertido en Vivienda o Conjunto Habitacional
6114;7467;2/11/2020;false;C;Totoracocha;3;1;1;CC0403072020000;Chontahuasi 1 - 19 y Mollepango.;Ninguna
6115;7468;2/10/2020;false;A;Centro Historico;1;1;4;CC0201015021000;"P«ü∂o Bravo 3 - 80 y Tom«ü∂≠s Ordo«ü∂Òez. ""Taller Motocros"",";Ninguna
6116;7469;2/11/2020;false;C;Totoracocha;3;1;1;CC0405005009000;"Hurtado de Mendoza y Pasay«ü∂Ò«ü∂≠n, junto a ""Ice cream factory"". ";Ninguna
6117;7470;2/10/2020;false;A;Centro Historico;1;1;4;CC0201015020000;"P«ü∂o Bravo 3 - 66, y Vargas Machuca. ""Dientes Sanos"". ";Ninguna
6118;7471;02/13/2020;false;C;Narancay Bajo;3;1;4;CC0101510340054;Camino a Nero y Escaramuza- Alquiler de Trajes;Ninguna
6119;7472;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440173;Panamericana Sur y Calle s/n;Ninguna
6120;7473;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510450075;Calle el Cautivo- Terreno con sembr«ü∂os;Ninguna
6121;7474;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440085;Calle el Cautivo y calle s/n - Terreno con sembr«ü∂os;Ninguna
6122;7475;02/13/2020;false;C;Narancay Bajo;3;1;4;CC0101510440100;Calle el Cautivo- Mini Tienda;Ninguna
6123;7476;02/13/2020;false;C;Narancay Bajo;3;1;4;CC0101510440172;Calle el Cautivo- Tienda Do«ü∂Òa Margarita;Ninguna
6124;7477;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440014;Calle el Cautivo y Calle s/n - Terreno con sembr«ü∂os;Ninguna
6125;7478;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440111;Calle el Cautivo y Calle s/n - Terreno con sembr«ü∂os;Ninguna
6126;7479;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440383;Calle Cautivo y Calle s/n;Ninguna
6127;7480;02/13/2020;false;C;Narancay Bajo;3;1;4;CC0101510440110;Calle el Cautivo y subida a nero;Ninguna
6128;7481;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440101;Subida a Nero y calle s/n;Ninguna
6129;7482;02/13/2020;false;C;Narancay Bajo;3;1;4;CC0101510440054;Subida a Nero Tienda y Ferretetia s/n;Ninguna
6130;7483;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510440023;Subida a Nero diagonal a tienda Don Pepito;Ninguna
6131;7484;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510450053;Panamericana Sur- diagonal a ferreteria el Cautivo;Ninguna
6132;7485;02/13/2020;false;C;Narancay Bajo;3;1;8;CC0101510450056;Escuela Agust«ü∂n Cuesta;Ninguna
6133;7486;02/14/2020;false;C;Narancay Bajo;3;1;19;CC0101510340038;AV Panamericana Sur-Junto a la latoneria ;Ninguna
6134;7487;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510450072;Panamericana Sur- Vivienda en construcci«ü∂¸n;Ninguna
6136;7489;02/13/2020;false;C;Narancay Bajo;3;1;4;CC0101510340060;Camino a Nero y Calle los Trompos- Tienda D«?∂ÔNCHE;Ninguna
6137;7490;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510420224;Calle la Escaramuza;Ninguna
6138;7491;02/13/2020;false;C;Narancay Bajo;3;1;8;CC0101510340176;Escuela Agust«ü∂n Cuesta Vintimilla- Calle la Escaramuza ;Ninguna
6139;7492;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510420214;V«ü∂a la Escaramuza- Terreno con sembr«ü∂os;Ninguna
6140;7493;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510420050;Via la Escaramuza;Ninguna
6141;7494;02/13/2020;false;C;Narancay Bajo;3;1;19;CC0101510420051;Via la Escaramuza;Ninguna
6146;7499;02/14/2020;false;C;Narancay Bajo;3;1;19;CC0101510410038;Lote bald«ü∂o- Panamericana Sur;Ninguna
6147;7500;02/14/2020;false;C;Narancay Bajo;3;1;19;CC0101510410103;Terreno Baldio camino de tierra y Panamericana Sur;Ninguna
6148;7504;2/10/2020;false;B;Putushi;2;1;4;CC0703019030000;cosmetal;Ninguna
6149;7505;2/10/2020;false;B;Putushi;2;1;3;CC0703051001000;Bomba de Balzay;Ninguna
6150;7506;2/10/2020;false;B;Putushi;2;1;3;CC0703065015000;Lubricantes;Ninguna
6151;7507;2/10/2020;false;B;Putushi;2;1;4;CC0705128008000;edificio esquinero de ladrillo visto Lumenic;Ninguna
6152;7508;2/10/2020;false;B;Putushi;2;1;1;CC0705083006000;Vivienda;Ninguna
6153;7509;2/10/2020;false;B;Putushi;2;1;4;CC0705135065000;comedor, tienda, antojitos, forros ;Otra
6154;7510;2/10/2020;false;B;Putushi;2;1;4;CC0705135034000;edificio mixto la olla de barro, local cerrado, lavanderia y comedor;Otra
6155;7512;02/13/2020;false;B;El Arenal;2;1;4;CC1501035067000;VARIOS LOCALES COMERCIALES FRENTE A LA FERIA LIBRE PIZZERIA ;Se niegan a llenar la encuesta
6156;7515;02/13/2020;false;B;El Arenal;2;1;4;CC0703035063000;"FRENTE A FERIA LIBRE BOTICA ""EL COMERCIO""";Ninguna
6157;7516;02/13/2020;false;B;El Arenal;2;1;4;CC1501035059000;FRENTE A FERIA LIBRE 4 PISOS AZUL;Ninguna
6158;7517;02/13/2020;false;B;El Arenal;2;1;3;CC1501035057000;LOCAL ESQUINERO FERRETERIA ;Ninguna
6160;7519;02/14/2020;false;B;El Arenal;2;1;3;CC1501008013000;CASA 1 PISO;Ninguna
6161;7520;02/15/2020;false;B;El Arenal;2;1;4;CC1501029035000;casa de 2 pisos mori mora, calle sin nombre y avenida general escandon ;Ninguna
6162;7521;02/15/2020;false;B;El Arenal;2;1;4;CC1501011009000;Vivienda ladrillo visto 2-96 calle ricardo darquea , centro odontologico integral;Se niegan a llenar la encuesta
6163;7522;02/15/2020;false;B;El Arenal;2;1;4;CC1501006074000;Casa de 2 pisos color blanco  en la calle manuel arizaga ;Se niegan a llenar la encuesta
6164;7523;02/14/2020;false;B;El Arenal;2;1;3;CC0703012001000;DE LOS CEREZOS Y SAUCES NEW YORK PIZZA;Se niegan a llenar la encuesta
6165;7524;02/14/2020;true;B;El Arenal;2;1;3;CC1501010002000;HOTEL ORO VERDE;Ninguna
6168;7529;02/15/2020;false;B;El Arenal;2;1;4;CC1501011004000;Casa 3 pisos color beige victor manuel albornoz 2-82;Ninguna
6172;7534;02/13/2020;false;B;El Arenal;2;1;1;CC1501034098000;CALLE IGNACIO ANDRADE, 3 PISOS, CERRAMIENTO METALICO NEGRO;El predio se ha convertido en Vivienda o Conjunto Habitacional
6173;7535;02/13/2020;false;B;El Arenal;2;1;3;CC1501034116000;IGNACIO ANDRADE - MECANUCA Y CUCHARA FRENTE A FERIA LIBRE ;Ninguna
6174;7536;02/13/2020;false;B;El Arenal;2;1;3;CC1501034117000;EDIFICIO 3 PISOS COLOR AMARILLO LOCAL DE PRODUCTOS VARIOS FRENTE AL COMERCIAL MAYORISTA DE PAPAS FERIA LIBRE ELECTRODOMESTICOS ;Ninguna
6175;7537;02/13/2020;false;B;El Arenal;2;1;4;CC1501034011000;EDIFICIO 4 PISOS, LADRILLO VISTO, VENTANAS NEGRAS;Otra
6176;7538;02/13/2020;false;B;El Arenal;2;1;3;CC1501034012000;"EDIFICIO EN CONSTRUCCION FRENTE A LOCAL COMERCIAL ""CRISTO REY""";Otra
6177;7539;02/13/2020;false;B;El Arenal;2;1;4;CC1501042021000;CASA ROJA  1 PISO CALLE PASAJE COBOS- 2 LOCALES COMERCIALES ;Ninguna
6178;7540;02/13/2020;false;B;El Arenal;2;1;3;CC1501029023000;AVENIDA GENERAL ESCANDON, AUTO DIESEL;Se niegan a llenar la encuesta
6179;7541;02/13/2020;false;B;El Arenal;2;1;4;CC1501008022000;EDIFICIO ESQUINERO, 3 PISOS;Se niegan a llenar la encuesta
6247;7615;02/13/2020;false;B;El Arenal;2;1;4;CC0703004033000;EDIFICIO ESQUINERO LADRILLO VISTO ;El horario de atencion no coincide con el horario del barrido
6819;8319;2/10/2020;false;C;Aeropuerto;3;1;3;CC0503049006000;Lubricadora;Ninguna
6202;7564;02/14/2020;false;B;El Arenal;2;1;3;CC1501016045000;RAMONA CORDERO, PARQUEADERO PUBLICO;Ninguna
6203;7565;02/14/2020;true;B;El Arenal;2;1;3;CC1501010001000;HOTEL PINAR DEL LAGO;Ninguna
6204;7566;02/14/2020;false;B;El Arenal;2;1;1;CC1501021025000;CASA 2 PISOS, CERRAMIENTO VEGETAL;El predio se ha convertido en Vivienda o Conjunto Habitacional
6205;7567;02/14/2020;false;B;El Arenal;2;1;1;CC1501029002000;FRENTE A EDIFICIO EN CONSTRUCCIO;El predio se ha convertido en Vivienda o Conjunto Habitacional
6206;7568;02/14/2020;false;B;El Arenal;2;1;4;CC1501033017000;EDIFICIO, 4 PISOS, VERDE, TIENDA DE ARROZ;Ninguna
6207;7569;02/14/2020;false;B;El Arenal;2;1;4;CC1501029051000;EDIFICIO 4 PISOS, AMARILLO, VIDRIOS NEGROS;El predio se ha convertido en Vivienda o Conjunto Habitacional
6208;7570;02/14/2020;false;B;El Arenal;2;1;4;CC1501034027000;EDIFICIO 3 PISOS;Ninguna
6209;7571;02/14/2020;false;B;El Arenal;2;1;1;CC1501023049000;CASA RESIDENCIAL, 4-84;El predio se ha convertido en Vivienda o Conjunto Habitacional
6210;7572;02/14/2020;false;B;El Arenal;2;1;1;CC1501006016000;CALLE ALICIA ORDO«ü∂?EZ CIUDADELA;El predio se ha convertido en Vivienda o Conjunto Habitacional
6211;7573;02/14/2020;false;B;El Arenal;2;1;3;CC1501042040000;ORDO«ü∂?EZ LASSO Y NICANOR CARPIO, PRODENTAL;Ninguna
6212;7574;02/14/2020;false;B;El Arenal;2;1;4;CC1501031007000;TIENDA ESQUINERA;Se niegan a llenar la encuesta
6213;7575;02/14/2020;false;B;El Arenal;2;1;4;CC1501033051000;AVENIDA GENERAL ESCANDON, REMACHADORA DE FRENOS;Ninguna
6214;7576;02/14/2020;false;B;El Arenal;2;1;4;CC0703004011000;ORDO«ü∂?EZ LASSO Y DE LAS AZULINAS ESQUINA;Otra
6215;7578;02/14/2020;false;B;El Arenal;2;1;1;CC1501008044000;AVENIDA GENERAL ESCANDO, 2-86;El predio se ha convertido en Vivienda o Conjunto Habitacional
6216;7579;02/14/2020;false;B;El Arenal;2;1;3;CC1501006002000;"RAFAEL FAJARDO Y RICARDO DARQUEA, ""SABA""";Se niegan a llenar la encuesta
6217;7580;02/14/2020;false;B;El Arenal;2;1;3;CC1501016040000;RICARDO DARQUEA, PINTA U«ü∂?AS 2'93;Ninguna
6227;7591;02/14/2020;false;B;El Arenal;2;1;4;CC1501034034000;EDIFICIO ESQUINERO 5 PLANTAS,;Otra
6235;7600;02/14/2020;false;B;El Arenal;2;1;1;CC1501011008000;RICARDO DARQUEA GRANDA;Ninguna
6236;7601;02/14/2020;false;B;El Arenal;2;1;4;CC1501022010000;spa vida- edificio 5 pisos ladrillovisto;Ninguna
6237;7602;02/14/2020;false;B;El Arenal;2;1;3;CC1501027043000;Parqueadero publico calle alberto andrade;Se niegan a llenar la encuesta
6238;7604;02/14/2020;false;B;El Arenal;2;1;3;CC1501006010000;Edificio 3 plantas 8 locales comerciales  servicios de salud ;Otra
6241;7608;02/14/2020;false;B;El Arenal;2;1;3;CC0703012016000;Edificio 2 pisos , laboratorio clinico  virgen del milagro;Ninguna
6242;7610;02/15/2020;false;B;El Arenal;2;1;3;CC1501032021000;Local mecanica y lubricadora;Se niegan a llenar la encuesta
6243;7611;02/13/2020;false;B;El Arenal;2;1;1;CC0703004002000;VIVIENDA COLOR CREMA DOS PISOS JUNTO A UNA MECANICA ;El predio se ha convertido en Vivienda o Conjunto Habitacional
6244;7612;02/13/2020;false;B;El Arenal;2;1;3;CC0703005009000;EDIFICIO 4 PISOS COLOR PIEL ;Se niegan a llenar la encuesta
6245;7613;02/13/2020;false;B;El Arenal;2;1;1;CC0703002005000;CASA CON CERRAMIENTO BLANCO CON PUERTA AZUL ALADO DEL RESTAURANTE EL JEQUE ;El predio se ha convertido en Vivienda o Conjunto Habitacional
6246;7614;02/13/2020;false;B;El Arenal;2;1;3;CC1501001010000;CASA ESQUINERA 3 PISOS CERRAMIENTO COLOR CREMA ;Ninguna
7117;8643;02/13/2020;false;C;Parque Industrial;3;1;1;CC1401003106000;VIVIENDA ;El predio se ha convertido en Vivienda o Conjunto Habitacional
6248;7616;02/13/2020;false;B;El Arenal;2;1;3;CC1501001001000;FRENTE A LA FERIA LIBRE ;Ninguna
6249;7617;02/13/2020;false;B;El Arenal;2;1;3;CC0703001001000;TERRENO ESQUINERO CERRAMIENTO DE MALLA ;El predio no esta en funcionamiento
6250;7618;02/13/2020;false;B;El Arenal;2;1;4;CC1501009003000;CONSTRUCCION LADRILLO VISTO 2 PISOS, SIN CERRAMIENTO;Otra
6251;7622;02/13/2020;false;B;El Arenal;2;1;3;CC1501017006000;EDIFICIO 1 PISO, LADRILLODE HORMIGON;El predio no esta en funcionamiento
6252;7623;02/13/2020;false;B;El Arenal;2;1;3;CC1501035001000;EDIFICIO 4 PISOS PINTADOS DE VERDE ;Se niegan a llenar la encuesta
6253;7624;02/13/2020;false;B;El Arenal;2;1;4;CC1501017031000;FRENTE A LA FERIA LIBRE ;Ninguna
6254;7625;02/13/2020;false;B;El Arenal;2;1;4;CC1501017041000;EDIFICIO CAF«ü∂? CLARO 3 PISOS CORPEZAC ;Se niegan a llenar la encuesta
6255;7626;02/13/2020;false;B;El Arenal;2;1;3;CC1501035001000;EDIFICIO 3 PISOS, COLOR BLANCO CASA PICA;Se niegan a llenar la encuesta
6256;7627;02/13/2020;false;B;El Arenal;2;1;3;CC1501035002000;LOCAL COMERCIAL CAMPOVERDE, 4 PISOS, VERDE OBSCURO;Ninguna
6257;7628;02/13/2020;false;B;El Arenal;2;1;3;CC1501035038000;4 PISOS COLOR GRIS, PAPELERIA AUSTRAL;Ninguna
6258;7629;02/13/2020;false;B;El Arenal;2;1;4;CC1501035044000;EDIFICIO BLANCO Y JORO ;Se niegan a llenar la encuesta
6259;7630;02/13/2020;false;B;El Arenal;2;1;4;CC1501035047000;EDIFICIO LADRILLO VISTO  ESQUINERO 3 PISOS;Otra
6260;7631;02/13/2020;false;B;El Arenal;2;1;3;CC1501035030000;EDIFICIO 5 PISOS COLOR GRIS ;Otra
6261;7632;02/13/2020;false;B;El Arenal;2;1;4;CC1501035074000;EDIFICIO 4 PISOS, TIENDA;Otra
6262;7633;02/13/2020;false;B;El Arenal;2;1;4;CC1501035070000;JUNTO A JARDIN AZUAYO FRENTE A LA FERIA LIBRE;Ninguna
6263;7634;02/13/2020;false;B;El Arenal;2;1;3;CC1501035068000;CONSULTARIA VETERINARIA;Ninguna
6325;7708;02/13/2020;false;B;BaÒos 2 Cabecera;2;1;19;CC5101002002010;SINDICATO DE CHOFERES;Otra
6264;7635;02/13/2020;false;B;El Arenal;2;1;3;CC1501035066000;EDIFICIO 3 PISOS COLOR VERDE FRENTE A LA FERIA LIBRE COMERCIAL ECONOMICO ;Otra
6265;7636;02/13/2020;false;B;El Arenal;2;1;4;CC1501035065000;4 PISOS , MARCIMEX;Ninguna
6266;7637;02/13/2020;false;B;El Arenal;2;1;4;CC1501035064000;"3 PISOS, LADRILLO VISTO, COMERCIAL ""LA FERIA""";Ninguna
